SPECIES,Sp_Rel_Code,Q1,W1,Q2,Relationship,AveDIST,Colony.Specific.Foraging.Distance,Col.All_Summer_Flower_Cover_Prop,Col.Worker_Preferred_Summer_Flower_Cover_Prop,Col.All_Spring_Flower_Cover_Prop,Col.Queen_Visited_Spring_Flower_Cover_Prop,Col.Spring_Plus_Summer_Flower_Cover_Prop,Col.Arable,Col.Mixed.Vegetation,Col.Nesting_high,250.All_Summer_Flower_Cover_Prop,250.Worker_Preferred_Summer_Flower_Cover_Prop,250.All_Spring_Flower_Cover_Prop,250.Queen_Visited_Spring_Flower_Cover_Prop,250.Spring_Plus_Summer_Flower_Cover_Prop,250.Arable,250.Mixed.Vegetation,250.Nesting_high,500.All_Summer_Flower_Cover_Prop,500.Worker_Preferred_Summer_Flower_Cover_Prop,500.All_Spring_Flower_Cover_Prop,500.Queen_Visited_Spring_Flower_Cover_Prop,500.Spring_Plus_Summer_Flower_Cover_Prop,500.Arable,500.Mixed.Vegetation,500.Nesting_high,1000.All_Summer_Flower_Cover_Prop,1000.Worker_Preferred_Summer_Flower_Cover_Prop,1000.All_Spring_Flower_Cover_Prop,1000.Queen_Visited_Spring_Flower_Cover_Prop,1000.Spring_Plus_Summer_Flower_Cover_Prop,1000.Arable,1000.Mixed.Vegetation,1000.Nesting_high
Bpas,Bpas_1501,0,2,0,Workers 2011 only ,  NA,23,0.866018621,0.50414664,0.210573176,0.200086352,0.704232992,0.199809866,0.793931717,0.793931717,0.07180094,0.019951489,0.404860988,0.393564095,0.413515584,0.379134319,0.03426789,0.023533289,0.062965127,0.012059667,0.312138786,0.30306318,0.315122847,0.298567486,0.026608701,0.010773599,0.215343978,0.005391485,0.330075707,0.322293015,0.3276845,0.39452814,0.025006137,0.009554597
Bpas,Bpas_1502,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1503,0,2,0,Workers 2011 only ,  NA,33.5,0.734038436,0.384762752,0.25810385,0.248019763,0.632782515,0.226816665,0.697305012,0.598955977,0.075288089,0.017677128,0.393115152,0.382780753,0.400457881,0.364780098,0.037064335,0.023533289,0.089077801,0.01201298,0.317426647,0.307984585,0.319997565,0.304199363,0.028080304,0.010241106,0.233335039,0.005453352,0.350245316,0.342151922,0.347605274,0.419492752,0.024908283,0.008484388
Bpas,Bpas_1504,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1505,0,3,0,Workers 2011 only ,  NA,875.6666667,0.615446116,0.013228474,0.700913514,0.688801381,0.702029855,0.734336611,0.048657715,0.024082692,0.357557465,0.0000249,0.663539254,0.65576831,0.65579321,0.768439651,0.049145499,0.008197818,0.556856256,0.008869693,0.666772066,0.654695835,0.663565528,0.754251219,0.056816528,0.024443008,0.555067491,0.012726979,0.627287062,0.61204646,0.624773439,0.681070095,0.046753878,0.022729916
Bpas,Bpas_1506,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1508,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1509,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1510,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1511,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1512,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1513,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1514,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1515,0,2,0,Workers 2011 only ,  NA,20.5,0.628199288,0.139290308,0.14874215,0.034026632,0.17331694,0,0.99493077,0.99493077,0.632260101,0.056403441,0.322304423,0.205217193,0.261620634,0.195161737,0.419389221,0.352326914,0.69597538,0.036014719,0.350153466,0.243224027,0.279238746,0.426295383,0.223975601,0.199273738,0.527629164,0.019883128,0.297708885,0.250784288,0.270667416,0.678106217,0.102484001,0.082362099
Bpas,Bpas_1516,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1517,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1518,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1519,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1520,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1521,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1522,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1523,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1524,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1525,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1526,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1527,0,3,0,Workers 2011 only ,  NA,451.3333333,0.604726384,0.004052605,0.106881392,0.084711422,0.088764027,0.790292226,0.032472821,0.031354442,0.800919639,0.00000464,0.031404162,0.012771036,0.012775676,0.9330367,0.023571653,0,0.566605093,0.008264981,0.122406988,0.093220915,0.101485896,0.746804057,0.041508106,0.039796619,0.45398625,0.026008301,0.192928548,0.112795095,0.138803396,0.497978089,0.090204377,0.098119266
Bpas,Bpas_1528,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1529,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1530,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1531,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1532,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1533,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1534,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1535,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1536,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1537,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1538,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1539,0,3,0,Workers 2011 only ,  NA,20.33333333,0.440203949,0.026176739,0.330821548,0.141163851,0.16734059,0.120396686,0.436056212,0,0.555166167,0.001272231,0.493470541,0.092670921,0.093943152,0.76650662,0.037341017,0.033615045,0.427396256,0.029990777,0.362908121,0.07665506,0.106645837,0.529096871,0.051711884,0.030272709,0.427464197,0.032803838,0.297975166,0.063135617,0.095939455,0.553775462,0.049895074,0.041682852
Bpas,Bpas_1540,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1541,0,3,0,Workers 2011 only ,  NA,126.3333333,0.18921897,0.090422646,0.071091875,0.017804751,0.108227397,0.003435333,0.019398846,0.000129632,0.122268252,0.043751384,0.055232801,0.017710043,0.061461427,0.208609279,0.025940058,0.007556968,0.117608985,0.026618799,0.098043347,0.066409082,0.093027881,0.402980316,0.020335019,0.014058875,0.239658129,0.012512278,0.228018212,0.149252472,0.16176475,0.499343306,0.023305266,0.023144579
Bpas,Bpas_1542,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1543,0,2,0,Workers 2011 only ,  NA,22,0.703404785,0.06087642,0.234495885,0.033735792,0.094612212,0.091289258,0.600951824,0.110355103,0.129935546,0.018403693,0.138996383,0.094327399,0.112731092,0.724599148,0.071792956,0.041537129,0.29058273,0.024625801,0.229343372,0.078101497,0.102727298,0.692456323,0.078565039,0.060830296,0.405937008,0.018196409,0.264123257,0.080160765,0.098357174,0.643028422,0.087772808,0.068486341
Bpas,Bpas_1544,0,2,0,Workers 2011 only ,  NA,36.5,0.191342973,0.136450439,0.050907959,0.004375825,0.140826264,0,0,0,0.106893873,0.027041493,0.054398555,0.015338886,0.042380379,0.25685606,0.024512975,0.011081015,0.248030101,0.038726116,0.163933593,0.015389745,0.054115861,0.218995174,0.031664651,0.044344224,0.246983304,0.027743914,0.132497277,0.014728275,0.042472189,0.235040131,0.022239038,0.029828693
Bpas,Bpas_1545,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1546,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1547,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1548,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1549,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1550,0,2,0,Workers 2011 only ,  NA,61,0.624384084,0.07266962,0.415177317,0.024990774,0.097660394,0.116870869,0.034313986,0,0.646409822,0.025040744,0.482001158,0.011890224,0.036930968,0.551451893,0.018131538,0.002199298,0.343150524,0.013497684,0.254384534,0.008569356,0.02206704,0.390523616,0.022494448,0.00331845,0.251408861,0.025944098,0.136558334,0.035050541,0.060994639,0.229040017,0.019272337,0.050010609
Bpas,Bpas_1551,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1552,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1553,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1554,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1555,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1556,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1557,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1558,0,2,0,Workers 2011 only ,  NA,122.5,0.059638714,0.02652307,0.016695213,0.008401292,0.034924362,0,0.009166534,0.009166534,0.18418485,0.061415168,0.076213327,0.017906334,0.079321502,0.020625619,0.032218083,0.038115241,0.28958026,0.090087664,0.12558528,0.012038382,0.102126046,0.073782961,0.027452568,0.021028754,0.266951392,0.099188352,0.116705075,0.015519079,0.114707431,0.077358071,0.020428061,0.014766046
Bpas,Bpas_1559,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1560,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1561,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1562,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1563,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1564,0,4,0,Workers 2011 only ,  NA,317.25,0.272148125,0.023379095,0.22775192,0.038810508,0.062189603,0.89012249,0.04961877,0.043010926,0.313272399,0.030434149,0.24998028,0.032270248,0.062704397,0.881760247,0.057004832,0.044769009,0.227573812,0.016472388,0.196567531,0.048619959,0.065092347,0.806974575,0.062718252,0.050241946,0.361551789,0.021097433,0.267293365,0.117058608,0.138156041,0.578546301,0.086124737,0.068410282
Bpas,Bpas_1565,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1566,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1567,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1568,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1569,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1570,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1571,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1572,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1573,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1574,0,2,0,Workers 2011 only ,  NA,15,0.196926001,0.020657033,0.226717051,0.142059292,0.162716325,0,0.037278177,0.037278177,0.138605335,0.021909048,0.105945248,0.063546146,0.085455194,0.235542184,0.050459974,0.003858303,0.266628095,0.034731656,0.092665944,0.041425581,0.076157237,0.314910821,0.032659064,0.011502664,0.283048426,0.017975567,0.13498125,0.09495057,0.112926137,0.38447375,0.038291745,0.053483703
Bpas,Bpas_1575,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1576,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1577,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1578,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1579,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1580,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1581,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1582,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1583,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1584,0,3,0,Workers 2011 only ,  NA,670.6666667,0.433543324,0.013101122,0.351026465,0.029018424,0.042119546,0.630919055,0.040959536,0.028883462,0.360775183,0.002663835,0.27788151,0.003526322,0.006190157,0.871310918,0.04412489,0.017490935,0.450967452,0.00951884,0.353306743,0.013266864,0.022785704,0.690329433,0.043203176,0.02662627,0.385855232,0.019119304,0.327812933,0.082692468,0.101811772,0.620470006,0.042932157,0.027306892
Bpas,Bpas_1585,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1586,0,2,0,Workers 2011 only ,  NA,128.5,0.182374922,0.016948667,0.118551888,0.043158653,0.06010732,0.372229689,0.057065644,0.116086283,0.250463295,0.035227763,0.135970482,0.04017831,0.075406073,0.262462885,0.180046363,0.158413376,0.339304641,0.038501929,0.170812666,0.067696977,0.106198906,0.376098246,0.207711633,0.18328585,0.507420129,0.024002171,0.339026822,0.259831003,0.283833174,0.610761886,0.090322309,0.072562789
Bpas,Bpas_1587,0,2,0,Workers 2011 only ,  NA,909,0.349572167,0.015434002,0.31167702,0.176241542,0.191675544,0.600864095,0.028480184,0.020850028,0.093577642,0.04653406,0.021840769,0.011121477,0.057655537,0,0.016990354,0.0000433,0.131553682,0.033765998,0.061419239,0.029068347,0.062834345,0.15986161,0.02185681,0.010247806,0.351955763,0.013640287,0.323790236,0.190591303,0.20423159,0.627729465,0.030833379,0.023013713
Bpas,Bpas_1588,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1589,0,2,0,Workers 2011 only ,  NA,143.5,0.600726103,0.043465811,0.468377608,0.027472029,0.07093784,0.705693462,0.20901142,0.236275362,0.827987569,0.025254751,0.656949836,0.027922075,0.053176826,0.811238421,0.11609943,0.121349295,0.826789357,0.016574969,0.683457129,0.121348457,0.137923426,0.858793149,0.07224127,0.041092177,0.597225875,0.046518229,0.480285898,0.104463372,0.150981601,0.680694271,0.050884971,0.032893014
Bpas,Bpas_1590,0,4,0,Workers 2011 only ,  NA,143.5,0.262333243,0.051181205,0.102175293,0.033884393,0.085065598,0.339874522,0.200818454,0.243016827,0.302984888,0.04513278,0.147864734,0.039678087,0.084810867,0.317147427,0.232711373,0.215841638,0.339404393,0.042386231,0.154690274,0.040308519,0.08269475,0.376995819,0.235440468,0.212681915,0.501189924,0.023096052,0.317180673,0.233759954,0.256856006,0.616197678,0.090524681,0.072536141
Bpas,Bpas_1591,0,6,0,Workers 2011 only ,  NA,210.1666667,0.413126795,0.032154011,0.203212234,0.05895744,0.091111451,0.050081512,0.245916772,0.200313108,0.427687361,0.040679257,0.194814387,0.055217628,0.095896885,0.072282786,0.276652008,0.229971456,0.477641929,0.038744007,0.250960463,0.135513558,0.174257565,0.312307715,0.238975678,0.212170679,0.543704389,0.021360641,0.348517259,0.282750085,0.304110726,0.655471539,0.089973777,0.073644547
Bpas,Bpas_1592,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1593,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1594,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1595,0,2,0,Workers 2011 only ,  NA,338,0.543219829,0.046484165,0.240122143,0.092645556,0.139129721,0.086549339,0.327023332,0.277085822,0.51110959,0.045290688,0.209076828,0.066358924,0.111649612,0.009235786,0.368374803,0.285281594,0.578155863,0.039656075,0.314779146,0.201604062,0.241260137,0.329196865,0.238927949,0.211320457,0.547985104,0.019646258,0.339905991,0.282914723,0.302560981,0.671303057,0.095477937,0.080262
Bpas,Bpas_1596,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1597,0,6,0,Workers 2011 only ,  NA,160.6666667,0.320824891,0.031344467,0.167319003,0.051069003,0.08241347,0.132937875,0.216281609,0.189869925,0.359552676,0.037661188,0.184313899,0.050899464,0.088560652,0.174734211,0.238643013,0.202640887,0.400035948,0.037171613,0.193372127,0.079671759,0.116843372,0.330267162,0.234675927,0.208609312,0.528895443,0.023274904,0.338332738,0.262772008,0.286046912,0.631900884,0.09069614,0.072978868
Bpas,Bpas_1598,0,2,0,Workers 2011 only ,  NA,251,0.070560443,0.016824204,0.048290137,0.02341172,0.040235924,0.387347607,0.023806264,0.018594784,0.070685196,0.016890399,0.048297161,0.023468479,0.040358878,0.388376058,0.02383746,0.018644173,0.216136947,0.021915753,0.179289967,0.143567612,0.165483365,0.407273388,0.036238557,0.028562378,0.436006279,0.024899451,0.359046488,0.259455219,0.28435467,0.549982584,0.08248627,0.065232022
Bpas,Bpas_1599,0,7,0,Workers 2011 only ,  NA,559.5714286,0.761682351,0.022561256,0.642378963,0.601882511,0.624443767,0.597392743,0.086198024,0.056094293,0.77638197,0.051318495,0.508300087,0.472866728,0.524185223,0.459121932,0.109683732,0.064299086,0.763799283,0.024721785,0.631505591,0.589044116,0.613765901,0.579169487,0.087371617,0.046370814,0.565089762,0.020426521,0.465314909,0.429526259,0.44995278,0.677206957,0.101168448,0.077052979
Bpas,Bpas_1600,0,2,0,Workers 2011 only ,  NA,529,0.369389145,0.034172584,0.142485661,0.043499745,0.077672329,0.5845362,0.185391129,0.18328763,0.317508288,0.036228012,0.145869896,0.014716442,0.050944454,0.696397624,0.196828921,0.193036764,0.363614298,0.034927563,0.137134706,0.041031762,0.075959325,0.590615741,0.189652117,0.189218736,0.441098375,0.016668334,0.251130264,0.125969052,0.142637386,0.61396341,0.089224154,0.071787616
Bpas,Bpas_1601,0,2,0,Workers 2011 only ,  NA,355,0.350463909,0.004567049,0.079192751,0.018271575,0.022838624,0.561219396,0.050592602,0.051321539,0.260143074,0.005598559,0.067904888,0.019796141,0.0253947,0.510928245,0.04542866,0.042451494,0.471450192,0.018347136,0.176206403,0.02966319,0.048010326,0.632682247,0.087764558,0.07540161,0.436591718,0.025940599,0.239081102,0.071902358,0.097842957,0.581592763,0.086724271,0.075467448
Bpas,Bpas_1602,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1603,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1604,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1605,0,3,0,Workers 2011 only ,  NA,70.66666667,0.235203535,0.0042544,0.189091284,0.031967448,0.036221848,0.443312379,0.424623922,0.419070997,0.82145057,0.022610585,0.654753634,0.024147676,0.046758261,0.837628665,0.103373473,0.107279452,0.805120947,0.014981202,0.657836121,0.080118938,0.09510014,0.849340717,0.073349546,0.040524524,0.574870714,0.042411915,0.464928582,0.102570196,0.144982111,0.671597824,0.051271754,0.033218901
Bpas,Bpas_1606,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1607,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1608,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1609,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1610,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1611,0,1,0,Workers 2011 only ,  NA,  NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bpas,Bpas_1612,0,3,0,Workers 2011 only ,  NA,219.3333333,0.90105427,0.114153308,0.608756222,0.007136129,0.121289437,0.633842829,0.077109194,0.004691526,0.906209883,0.109830126,0.616570318,0.006773101,0.116603227,0.649677908,0.065726406,0.004240522,0.917788529,0.11047052,0.629860253,0.029336794,0.139807314,0.644472052,0.050680735,0.023728843,0.631861851,0.074500219,0.442888764,0.080084434,0.154584653,0.538795997,0.049860001,0.030493047
